,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),c_corridor,c_mixed,c_terraced,c_central_heating,c_individual_heating,c_management_in_trust,c_self_management,c_Bangoge,c_Banwoldang,c_Chil-sung-market,c_Daegu,c_Kyungbuk_uni_hospital,c_Myung-duk,c_Sin-nam,c_no_subway_nearby
4536,517699,2007,2015,12,1643,15,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4537,517699,2007,2015,12,1928,12,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4538,245132,1986,2015,12,1131,2,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
4539,149274,2013,2016,1,644,18,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4540,102601,2013,2016,1,426,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4541,101548,2013,2016,1,426,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4542,146256,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4543,140380,2013,2016,1,644,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4544,149274,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4545,146256,2013,2016,1,644,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4546,149274,2013,2016,1,644,18,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4547,103663,2013,2016,1,426,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4548,147761,2013,2016,1,644,9,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4549,149274,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4550,103663,2013,2016,1,426,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4551,103663,2013,2016,1,426,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4552,143389,2013,2016,1,644,4,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4553,150778,2013,2016,1,644,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4554,147761,2013,2016,1,644,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4555,143238,2013,2016,1,644,2,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4556,144752,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4557,146256,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4558,150778,2013,2016,1,644,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4559,147761,2013,2016,1,644,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4560,140380,2013,2016,1,644,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4561,103663,2013,2016,1,426,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4562,146256,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4563,149274,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4564,149274,2013,2016,1,644,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4565,150778,2013,2016,1,644,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4566,144752,2013,2016,1,644,4,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4567,150778,2013,2016,1,644,12,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4568,150778,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4569,103663,2013,2016,1,426,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4570,150778,2013,2016,1,644,19,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4571,149274,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4572,149274,2013,2016,1,644,19,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4573,137513,2013,2016,1,644,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4574,147761,2013,2016,1,644,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4575,147761,2013,2016,1,644,9,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4576,144752,2013,2016,1,644,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4577,103663,2013,2016,1,426,10,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4578,150778,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4579,147761,2013,2016,1,644,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4580,143389,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4581,147761,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4582,149274,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4583,149274,2013,2016,1,644,19,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4584,149274,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4585,150778,2013,2016,1,644,10,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4586,149274,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4587,98477,2013,2016,1,426,2,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4588,102601,2013,2016,1,426,9,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4589,149274,2013,2016,1,644,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4590,143238,2013,2016,1,644,2,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4591,144752,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4592,99539,2013,2016,1,426,3,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4593,103663,2013,2016,1,426,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4594,150778,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4595,147761,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4596,146256,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4597,146256,2013,2016,1,644,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4598,150778,2013,2016,1,644,12,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4599,149274,2013,2016,1,644,17,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4600,149274,2013,2016,1,644,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4601,149274,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4602,96469,2013,2016,1,426,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4603,149274,2013,2016,1,644,9,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4604,102601,2013,2016,1,426,7,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4605,150778,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4606,146256,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4607,150778,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4608,150778,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4609,150778,2013,2016,1,644,17,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4610,103663,2013,2016,1,426,12,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4611,147761,2013,2016,1,644,12,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4612,147761,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4613,146256,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4614,141884,2013,2016,1,644,4,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4615,143389,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4616,103663,2013,2016,1,426,17,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4617,147761,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4618,147761,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4619,147761,2013,2016,1,644,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4620,149274,2013,2016,1,644,12,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4621,147761,2013,2016,1,644,6,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4622,140380,2013,2016,1,644,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4623,99539,2013,2016,1,426,3,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4624,103663,2013,2016,1,426,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4625,147761,2013,2016,1,644,8,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4626,147761,2013,2016,1,644,20,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4627,143389,2013,2016,1,644,4,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4628,150778,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4629,147761,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4630,150778,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4631,146256,2013,2016,1,644,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4632,144752,2013,2016,1,644,5,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4633,149274,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4634,150778,2013,2016,1,644,18,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4635,150778,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4636,150778,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4637,146256,2013,2016,1,644,11,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4638,96469,2013,2016,1,426,1,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4639,147761,2013,2016,1,644,15,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4640,149274,2013,2016,1,644,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4641,149274,2013,2016,1,644,17,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4642,100592,2013,2016,1,426,4,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4643,147761,2013,2016,1,644,16,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4644,149274,2013,2016,1,644,10,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4645,146256,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4646,149274,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4647,149274,2013,2016,1,644,14,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4648,147761,2013,2016,1,644,13,8.0,930.0,2,4,7.0,6.0,14.0,5.0,1,1.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,7,9.0,11.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
